point_id,facility_id,travel_time_minutes
county-37001,MQSA-NC-00B63FECC026,137.86
county-37001,MQSA-NC-0192BACC2A57,61.5
county-37001,MQSA-NC-02950EC5A22D,77.07
county-37001,MQSA-NC-031A0EA92A92,138.11
county-37001,MQSA-NC-063260459294,54.78
county-37001,MQSA-NC-06A7FF9F7F29,127.75
county-37001,MQSA-NC-06AB1010F526,60.04
county-37001,MQSA-NC-072F20702494,139.51
county-37001,MQSA-NC-097C62FCF61B,137.82
county-37001,MQSA-NC-09E165117B24,135.62
county-37001,MQSA-NC-0A65CE020C3D,134.53
county-37001,MQSA-NC-0EF1CB4DB002,129.29
county-37001,MQSA-NC-0F05DDCFA8C4,130.09
county-37001,MQSA-NC-0F2D19267BCB,30.54
county-37001,MQSA-NC-0F3695208CA9,166.59
county-37001,MQSA-NC-0FABD428DA3C,190.74
county-37001,MQSA-NC-0FC2AA228A1E,78.17
county-37001,MQSA-NC-1026001EDCCF,73.09
county-37001,MQSA-NC-11EB9739D54F,54.94
county-37001,MQSA-NC-12502033F99A,105.75
county-37001,MQSA-NC-126F574C2A57,120.45
county-37001,MQSA-NC-13957A980FB7,59.83
county-37001,MQSA-NC-142FB7D090EF,70.19
county-37001,MQSA-NC-152E91E0D970,38.34
county-37001,MQSA-NC-168E96BF3F4E,99.8
county-37001,MQSA-NC-16C34A7AC2F7,127.41
county-37001,MQSA-NC-1722D750F7CF,10.18
county-37001,MQSA-NC-19AF9EB330F7,65.21
county-37001,MQSA-NC-1B613233ED83,194.93
county-37001,MQSA-NC-1C99A1FB1397,123.28
county-37001,MQSA-NC-1CA72EC54D67,65.41
county-37001,MQSA-NC-1D756893D0E3,93.07
county-37001,MQSA-NC-1FA34F22A1E5,128.3
county-37001,MQSA-NC-21D5337CD01A,71.09
county-37001,MQSA-NC-2235775CA522,134.2
county-37001,MQSA-NC-22698C9D8239,120.83
county-37001,MQSA-NC-273119B0ECF6,73.62
county-37001,MQSA-NC-292BD7C9808F,59.86
county-37001,MQSA-NC-29FE5506763C,43.01
county-37001,MQSA-NC-2A4D524B37AC,128.43
county-37001,MQSA-NC-2B4672CA48EB,49.73
county-37001,MQSA-NC-2C242F907FFF,139.25
county-37001,MQSA-NC-2C26717539DD,139.2
county-37001,MQSA-NC-2EF93350B407,48.74
county-37001,MQSA-NC-2FED9F574408,117.46
county-37001,MQSA-NC-3A992B24CCC6,60.85
county-37001,MQSA-NC-3AA82C296C39,67.16
county-37001,MQSA-NC-3B34F4245301,122.89
county-37001,MQSA-NC-3C8B87DD0F9F,57.53
county-37001,MQSA-NC-3CE5AE8F0040,53.88
county-37001,MQSA-NC-3D7899E9B0B6,56.57
county-37001,MQSA-NC-3DF3374BDA59,64.76
county-37001,MQSA-NC-405EADB0937F,93.25
county-37001,MQSA-NC-407DF0D5A4BB,150.04
county-37001,MQSA-NC-40CDE0603E2C,32.75
county-37001,MQSA-NC-4144E9007662,135.74
county-37001,MQSA-NC-4153AF84218B,197.03
county-37001,MQSA-NC-41D346D86145,55.96
county-37001,MQSA-NC-42321AFB3127,102.59
county-37001,MQSA-NC-432F751BF988,188.58
county-37001,MQSA-NC-4389416D9D48,39.48
county-37001,MQSA-NC-44CB3606B696,91.29
county-37001,MQSA-NC-461CEF6F5325,122.79
county-37001,MQSA-NC-462A7D211F71,44.07
county-37001,MQSA-NC-468C415B77AE,68.77
county-37001,MQSA-NC-47C04C7F01B0,10.18
county-37001,MQSA-NC-4880367000E8,89.05
county-37001,MQSA-NC-490AC739C587,120.91
county-37001,MQSA-NC-493A5D00E6AE,186.72
county-37001,MQSA-NC-4A765F06D16F,116.93
county-37001,MQSA-NC-4BF8A2FF046E,139.43
county-37001,MQSA-NC-4C3A28326C1C,185.48
county-37001,MQSA-NC-4C53907FCE9F,125.87
county-37001,MQSA-NC-4C59D8B5176F,156.64
county-37001,MQSA-NC-4C83ACE61A17,96.3
county-37001,MQSA-NC-4DCF97B6CF7B,129.94
county-37001,MQSA-NC-4DDF6833A03B,89.24
county-37001,MQSA-NC-4E25F6D75821,138.6
county-37001,MQSA-NC-4E6808D0AEDB,67.33
county-37001,MQSA-NC-4E6CC534D634,108.41
county-37001,MQSA-NC-51B4095082D0,123.93
county-37001,MQSA-NC-54470FDAF33B,91.26
county-37001,MQSA-NC-55C4111DE799,94.22
county-37001,MQSA-NC-55CC4922CF7B,126.73
county-37001,MQSA-NC-581C7417FE47,70.53
county-37001,MQSA-NC-58F80EF9C57C,11.8
county-37001,MQSA-NC-59E7DC9EFFCB,173.06
county-37001,MQSA-NC-5CC01BE5C25E,114.5
county-37001,MQSA-NC-5D6351C972DC,39.31
county-37001,MQSA-NC-5DA86161CCE1,117.65
county-37001,MQSA-NC-5FDC77FBA107,148.3
county-37001,MQSA-NC-60D32C9C065F,166.9
county-37001,MQSA-NC-616D90C6D7CC,151.32
county-37001,MQSA-NC-61A8A89A7860,58.51
county-37001,MQSA-NC-61DFBEA66F9F,52.85
county-37001,MQSA-NC-6382FE6DE60B,40.2
county-37001,MQSA-NC-65078CA18DF7,77.25
county-37001,MQSA-NC-661EF6CD9C84,117.84
county-37001,MQSA-NC-679A20833DDE,159.15
county-37001,MQSA-NC-67EA038EE773,65.76
county-37001,MQSA-NC-6A71AF5575F2,117.38
county-37001,MQSA-NC-6AEA719E5670,187.47
county-37001,MQSA-NC-6B3AE4E40BC7,35.13
county-37001,MQSA-NC-6BFEAEC41095,60.1
county-37001,MQSA-NC-6CEA60E00DD3,180.24
county-37001,MQSA-NC-6E28C76C5F66,134.2
county-37001,MQSA-NC-706F9333DA65,118.19
county-37001,MQSA-NC-70B25D340EDC,194.86
county-37001,MQSA-NC-7247D7B1829B,24.06
county-37001,MQSA-NC-7328830A56C3,139.64
county-37001,MQSA-NC-734953D40A57,35.9
county-37001,MQSA-NC-73BA590CAE48,133.99
county-37001,MQSA-NC-794767CFA80A,54.94
county-37001,MQSA-NC-79900A216D74,42.88
county-37001,MQSA-NC-7A1EF60CC0CA,166.72
county-37001,MQSA-NC-7A378BE00724,117.68
county-37001,MQSA-NC-7AD8B6B5B894,183.22
county-37001,MQSA-NC-7CE578578E54,119.89
county-37001,MQSA-NC-7E0C08E91355,66.24
county-37001,MQSA-NC-7F695AC13096,127.33
county-37001,MQSA-NC-7FC9CED42F55,115.99
county-37001,MQSA-NC-815D7473378D,58.08
county-37001,MQSA-NC-85C41311E582,144.42
county-37001,MQSA-NC-86563260C448,73.28
county-37001,MQSA-NC-87FA4BEB29C2,78.51
county-37001,MQSA-NC-89823288AE5D,89.6
county-37001,MQSA-NC-8A4849922144,190.74
county-37001,MQSA-NC-8B18194008B1,192.31
county-37001,MQSA-NC-8C0D9A0C1086,108.28
county-37001,MQSA-NC-8C567ECF3D51,50.71
county-37001,MQSA-NC-8CB6F823C4C5,100.25
county-37001,MQSA-NC-8D5A8DA54168,70.51
county-37001,MQSA-NC-8DD36A60E5F3,111.32
county-37001,MQSA-NC-8E4666AE776D,103.18
county-37001,MQSA-NC-8F3E277CE3AC,151.32
county-37001,MQSA-NC-8FB178217105,189.76
county-37001,MQSA-NC-90542B0B12BC,61.79
county-37001,MQSA-NC-9390ADF304AC,173.72
county-37001,MQSA-NC-9462DCD1EDD8,64.36
county-37001,MQSA-NC-949851054678,136.79
county-37001,MQSA-NC-962A9BCCD96C,105.24
county-37001,MQSA-NC-96A46F1D016A,106.66
county-37001,MQSA-NC-9914DE47C10B,107.2
county-37001,MQSA-NC-99250BB9C803,54.06
county-37001,MQSA-NC-9947D2959C52,67.92
county-37001,MQSA-NC-99D4B83510D5,128.5
county-37001,MQSA-NC-9A335666F6DD,93.04
county-37001,MQSA-NC-9B4F9B24B80A,60.51
county-37001,MQSA-NC-9BC70AFCF321,64.03
county-37001,MQSA-NC-9D0CC50BED69,30.38
county-37001,MQSA-NC-9F108A486ED3,128.1
county-37001,MQSA-NC-9F1773E5CCE5,125.58
county-37001,MQSA-NC-9F95C42C7534,54.8
county-37001,MQSA-NC-9FA0CB826837,61.2
county-37001,MQSA-NC-9FFBC5FC228C,47.33
county-37001,MQSA-NC-A0383FAEDFCE,61.51
county-37001,MQSA-NC-A0897EFA1400,28.83
county-37001,MQSA-NC-A2BF5B7F89BB,127.2
county-37001,MQSA-NC-A3E80FE26144,110.36
county-37001,MQSA-NC-A559823A5B6A,39.34
county-37001,MQSA-NC-A5EEE10325DD,64.96
county-37001,MQSA-NC-A7B1434240EF,171.37
county-37001,MQSA-NC-A8A14C49A3DA,134.2
county-37001,MQSA-NC-A9ED276FA90B,54.21
county-37001,MQSA-NC-AA226C79EA1F,49.12
county-37001,MQSA-NC-AC07229B18F8,64.61
county-37001,MQSA-NC-AC170915B2E8,35.93
county-37001,MQSA-NC-AC53C9BCF74B,66.82
county-37001,MQSA-NC-AD2AF31BFC9C,115.28
county-37001,MQSA-NC-AE0D8EB88BB1,140.49
county-37001,MQSA-NC-AE79A20B4905,63.32
county-37001,MQSA-NC-AF8BEEECB77E,68.95
county-37001,MQSA-NC-AF8DACBA0907,37.98
county-37001,MQSA-NC-AFF047687A7E,137.85
county-37001,MQSA-NC-B0A8C44C53C7,37.87
county-37001,MQSA-NC-B28D22617275,61.48
county-37001,MQSA-NC-B5203B8F2106,40.47
county-37001,MQSA-NC-B63689DD34CB,50.48
county-37001,MQSA-NC-B792C0A8330C,131.45
county-37001,MQSA-NC-B7A1F1404F5B,127.98
county-37001,MQSA-NC-B7E2F74D3F32,102.98
county-37001,MQSA-NC-BAEDB1EC9EE1,124.0
county-37001,MQSA-NC-BB43DB7965C6,195.18
county-37001,MQSA-NC-BB5A8FDCC1E0,136.7
county-37001,MQSA-NC-BBCDF4561B03,60.25
county-37001,MQSA-NC-BC21ED276285,116.86
county-37001,MQSA-NC-BC2D9A4E75BF,127.28
county-37001,MQSA-NC-BC3E1E647484,132.69
county-37001,MQSA-NC-BD074530260C,76.84
county-37001,MQSA-NC-BD9E641CDDE6,35.74
county-37001,MQSA-NC-C26481A6A449,36.56
county-37001,MQSA-NC-C42CC4777351,123.14
county-37001,MQSA-NC-C4F82686A5AD,99.59
county-37001,MQSA-NC-C680419DE981,124.23
county-37001,MQSA-NC-C78238C092E5,29.61
county-37001,MQSA-NC-C8BBF9F6148A,114.0
county-37001,MQSA-NC-CC1AB84CA280,138.12
county-37001,MQSA-NC-CD30D10C00FE,110.66
county-37001,MQSA-NC-CDA2BF37E68A,71.96
county-37001,MQSA-NC-D0DB88D323E5,137.89
county-37001,MQSA-NC-D0E3830D3A4F,46.81
county-37001,MQSA-NC-D27858673AE2,116.98
county-37001,MQSA-NC-D37ACB3559F5,88.37
county-37001,MQSA-NC-D4AC8BD5DFF9,149.92
county-37001,MQSA-NC-D4C115607D39,37.86
county-37001,MQSA-NC-D9213289824D,50.42
county-37001,MQSA-NC-DA3A985D7116,108.45
county-37001,MQSA-NC-DB4D1C9C5EA5,124.82
county-37001,MQSA-NC-DD48D6557E4E,55.3
county-37001,MQSA-NC-DD717AB70BAF,45.39
county-37001,MQSA-NC-DDAA919589C6,127.12
county-37001,MQSA-NC-DDB2DDAE21EE,49.73
county-37001,MQSA-NC-DDFA0FE22411,49.73
county-37001,MQSA-NC-DE0DF476F027,78.04
county-37001,MQSA-NC-DE959D748E19,38.7
county-37001,MQSA-NC-E0EF9A5D8FBB,65.27
county-37001,MQSA-NC-E183A4B72836,135.26
county-37001,MQSA-NC-E2E787CC8B6F,84.41
county-37001,MQSA-NC-E337FF8013B5,147.68
county-37001,MQSA-NC-E3A77D2F250D,164.28
county-37001,MQSA-NC-E3FF98FEEBA9,153.44
county-37001,MQSA-NC-E575FC45165E,205.97
county-37001,MQSA-NC-E75C1AD021BF,113.04
county-37001,MQSA-NC-E7A52C23D07E,137.18
county-37001,MQSA-NC-E9A7897DF397,89.81
county-37001,MQSA-NC-EA5D4DB12BC2,63.71
county-37001,MQSA-NC-EAEB3EAE7973,95.13
county-37001,MQSA-NC-EB5C1824D146,60.85
county-37001,MQSA-NC-EDC8818C99D4,64.73
county-37001,MQSA-NC-EF38DC7A82C3,126.65
county-37001,MQSA-NC-F03CE1CD3543,137.88
county-37001,MQSA-NC-F18DC15939FA,59.35
county-37001,MQSA-NC-F5459D1CBAE6,137.52
county-37001,MQSA-NC-F5F2CE007194,51.44
county-37001,MQSA-NC-F67DAE2C67A5,117.34
county-37001,MQSA-NC-F6F5458285A9,36.84
county-37001,MQSA-NC-F709DB23D13B,37.6
county-37001,MQSA-NC-F81D57E71A89,35.26
county-37001,MQSA-NC-F863DFD4CC73,64.94
county-37001,MQSA-NC-F88F917CA25C,113.0
county-37001,MQSA-NC-F946627C9C93,37.07
county-37001,MQSA-NC-F9F0F3F9E1FA,147.42
county-37001,MQSA-NC-F9FCBB8D94B2,61.5
county-37001,MQSA-NC-FAD819878B35,89.46
county-37001,MQSA-NC-FFE7446D9FBD,127.12
county-37003,MQSA-NC-0192BACC2A57,66.16
county-37003,MQSA-NC-02950EC5A22D,195.59
county-37003,MQSA-NC-063260459294,173.3
county-37003,MQSA-NC-06A7FF9F7F29,81.36
county-37003,MQSA-NC-06AB1010F526,178.56
county-37003,MQSA-NC-072F20702494,92.24
county-37003,MQSA-NC-09E165117B24,76.12
county-37003,MQSA-NC-0A65CE020C3D,88.14
county-37003,MQSA-NC-0DCFA2415C2F,112.75
county-37003,MQSA-NC-0F05DDCFA8C4,83.7
county-37003,MQSA-NC-0F2D19267BCB,149.06
county-37003,MQSA-NC-1026001EDCCF,191.61
county-37003,MQSA-NC-11EB9739D54F,173.46
county-37003,MQSA-NC-12502033F99A,62.92
county-37003,MQSA-NC-126F574C2A57,214.97
county-37003,MQSA-NC-13957A980FB7,159.48
county-37003,MQSA-NC-142FB7D090EF,188.72
county-37003,MQSA-NC-152E91E0D970,97.48
county-37003,MQSA-NC-168E96BF3F4E,31.29
county-37003,MQSA-NC-16C21FD797CD,136.74
county-37003,MQSA-NC-1722D750F7CF,115.88
county-37003,MQSA-NC-19AF9EB330F7,70.37
county-37003,MQSA-NC-1C99A1FB1397,217.8
county-37003,MQSA-NC-1CA72EC54D67,183.94
county-37003,MQSA-NC-1D756893D0E3,81.13
county-37003,MQSA-NC-1FA34F22A1E5,93.14
county-37003,MQSA-NC-2235775CA522,92.57
county-37003,MQSA-NC-22698C9D8239,215.35
county-37003,MQSA-NC-263620E9EA8A,111.5
county-37003,MQSA-NC-273119B0ECF6,192.14
county-37003,MQSA-NC-27773EA59894,113.92
county-37003,MQSA-NC-292BD7C9808F,75.78
county-37003,MQSA-NC-29FE5506763C,89.5
county-37003,MQSA-NC-2A4D524B37AC,58.61
county-37003,MQSA-NC-2B4672CA48EB,86.34
county-37003,MQSA-NC-2C242F907FFF,108.19
county-37003,MQSA-NC-2EF93350B407,82.31
county-37003,MQSA-NC-2FED9F574408,59.74
county-37003,MQSA-NC-3A4EC1CE93FA,107.44
county-37003,MQSA-NC-3A992B24CCC6,179.38
county-37003,MQSA-NC-3AA82C296C39,69.62
county-37003,MQSA-NC-3C8B87DD0F9F,176.05
county-37003,MQSA-NC-3CE5AE8F0040,172.4
county-37003,MQSA-NC-3D7899E9B0B6,175.09
county-37003,MQSA-NC-3DF3374BDA59,183.28
county-37003,MQSA-NC-407DF0D5A4BB,83.73
county-37003,MQSA-NC-40CDE0603E2C,151.27
county-37003,MQSA-NC-4144E9007662,88.47
county-37003,MQSA-NC-41D346D86145,174.48
county-37003,MQSA-NC-42321AFB3127,207.91
county-37003,MQSA-NC-432F751BF988,88.38
county-37003,MQSA-NC-4389416D9D48,125.29
county-37003,MQSA-NC-44CB3606B696,86.79
county-37003,MQSA-NC-461CEF6F5325,76.41
county-37003,MQSA-NC-462A7D211F71,162.59
county-37003,MQSA-NC-47C04C7F01B0,115.88
county-37003,MQSA-NC-4880367000E8,163.38
county-37003,MQSA-NC-490AC739C587,215.43
county-37003,MQSA-NC-4A765F06D16F,81.76
county-37003,MQSA-NC-4BF8A2FF046E,92.16
county-37003,MQSA-NC-4C53907FCE9F,208.87
county-37003,MQSA-NC-4C59D8B5176F,71.86
county-37003,MQSA-NC-4C83ACE61A17,84.35
county-37003,MQSA-NC-4D0B9CCF8C4C,117.28
county-37003,MQSA-NC-4DCF97B6CF7B,211.29
county-37003,MQSA-NC-4DDF6833A03B,163.03
county-37003,MQSA-NC-4E6808D0AEDB,78.56
county-37003,MQSA-NC-4E6CC534D634,75.3
county-37003,MQSA-NC-54470FDAF33B,86.77
county-37003,MQSA-NC-55C4111DE799,189.98
county-37003,MQSA-NC-55CC4922CF7B,29.37
county-37003,MQSA-NC-56BBFA0B9A16,108.08
county-37003,MQSA-NC-5713ADF7E058,190.88
county-37003,MQSA-NC-57417E3896AA,136.97
county-37003,MQSA-NC-581C7417FE47,56.05
county-37003,MQSA-NC-58F80EF9C57C,130.32
county-37003,MQSA-NC-5CC01BE5C25E,209.02
county-37003,MQSA-NC-5D6351C972DC,157.83
county-37003,MQSA-NC-5DA86161CCE1,49.27
county-37003,MQSA-NC-5E39E3152147,200.1
county-37003,MQSA-NC-5FDC77FBA107,56.26
county-37003,MQSA-NC-60D32C9C065F,83.41
county-37003,MQSA-NC-61A8A89A7860,177.03
county-37003,MQSA-NC-61DFBEA66F9F,171.37
county-37003,MQSA-NC-6382FE6DE60B,158.72
county-37003,MQSA-NC-661EF6CD9C84,48.67
county-37003,MQSA-NC-679A20833DDE,67.64
county-37003,MQSA-NC-67EA038EE773,184.28
county-37003,MQSA-NC-6A71AF5575F2,59.66
county-37003,MQSA-NC-6B2AE5A88E2D,120.62
county-37003,MQSA-NC-6B3AE4E40BC7,95.99
county-37003,MQSA-NC-6BFEAEC41095,178.62
county-37003,MQSA-NC-6E28C76C5F66,92.57
county-37003,MQSA-NC-706F9333DA65,33.41
county-37003,MQSA-NC-7247D7B1829B,142.58
county-37003,MQSA-NC-7328830A56C3,45.53
county-37003,MQSA-NC-734953D40A57,100.35
county-37003,MQSA-NC-73BA590CAE48,90.55
county-37003,MQSA-NC-794767CFA80A,173.46
county-37003,MQSA-NC-79900A216D74,95.89
county-37003,MQSA-NC-7A1EF60CC0CA,83.23
county-37003,MQSA-NC-7A378BE00724,57.26
county-37003,MQSA-NC-7CE578578E54,50.17
county-37003,MQSA-NC-7E0C08E91355,184.76
county-37003,MQSA-NC-7F695AC13096,90.15
county-37003,MQSA-NC-815D7473378D,176.6
county-37003,MQSA-NC-858460F48AF2,135.01
county-37003,MQSA-NC-85C41311E582,86.95
county-37003,MQSA-NC-86563260C448,191.8
county-37003,MQSA-NC-87FA4BEB29C2,196.1
county-37003,MQSA-NC-8C0D9A0C1086,72.29
county-37003,MQSA-NC-8C567ECF3D51,169.23
county-37003,MQSA-NC-8CB6F823C4C5,28.3
county-37003,MQSA-NC-8D5A8DA54168,189.03
county-37003,MQSA-NC-90542B0B12BC,180.31
county-37003,MQSA-NC-9462DCD1EDD8,68.87
county-37003,MQSA-NC-99250BB9C803,109.99
county-37003,MQSA-NC-9947D2959C52,186.44
county-37003,MQSA-NC-99D4B83510D5,26.93
county-37003,MQSA-NC-9A335666F6DD,81.09
county-37003,MQSA-NC-9B4F9B24B80A,179.03
county-37003,MQSA-NC-9BC70AFCF321,158.55
county-37003,MQSA-NC-9D0CC50BED69,104.93
county-37003,MQSA-NC-9F108A486ED3,30.74
county-37003,MQSA-NC-9F1773E5CCE5,79.2
county-37003,MQSA-NC-9F95C42C7534,173.32
county-37003,MQSA-NC-9FA0CB826837,179.72
county-37003,MQSA-NC-9FFBC5FC228C,79.54
county-37003,MQSA-NC-A0383FAEDFCE,180.04
county-37003,MQSA-NC-A0897EFA1400,147.35
county-37003,MQSA-NC-A2BF5B7F89BB,80.22
county-37003,MQSA-NC-A4E51F2A773D,123.79
county-37003,MQSA-NC-A559823A5B6A,90.09
county-37003,MQSA-NC-A58967D167CB,161.68
county-37003,MQSA-NC-A5EEE10325DD,183.48
county-37003,MQSA-NC-A6B1FB8C71F2,123.58
county-37003,MQSA-NC-A7B1434240EF,77.26
county-37003,MQSA-NC-A8A14C49A3DA,92.57
county-37003,MQSA-NC-A8AC01019682,181.78
county-37003,MQSA-NC-A932450E26E8,108.03
county-37003,MQSA-NC-A9ED276FA90B,172.73
county-37003,MQSA-NC-AA226C79EA1F,105.05
county-37003,MQSA-NC-AC07229B18F8,67.46
county-37003,MQSA-NC-AC170915B2E8,100.68
county-37003,MQSA-NC-AC53C9BCF74B,59.98
county-37003,MQSA-NC-AD2AF31BFC9C,50.71
county-37003,MQSA-NC-AE79A20B4905,181.84
county-37003,MQSA-NC-AF8BEEECB77E,187.47
county-37003,MQSA-NC-AF8DACBA0907,156.5
county-37003,MQSA-NC-AFF047687A7E,92.45
county-37003,MQSA-NC-B0A8C44C53C7,100.95
county-37003,MQSA-NC-B28D22617275,180.0
county-37003,MQSA-NC-B4947570B33B,136.86
county-37003,MQSA-NC-B5203B8F2106,158.99
county-37003,MQSA-NC-B63689DD34CB,91.15
county-37003,MQSA-NC-B792C0A8330C,131.87
county-37003,MQSA-NC-B7A1F1404F5B,90.54
county-37003,MQSA-NC-B7E2F74D3F32,109.53
county-37003,MQSA-NC-B7EEE553A882,126.73
county-37003,MQSA-NC-BB5A8FDCC1E0,90.31
county-37003,MQSA-NC-BBCDF4561B03,178.78
county-37003,MQSA-NC-BC21ED276285,49.91
county-37003,MQSA-NC-BD9E641CDDE6,131.71
county-37003,MQSA-NC-C26481A6A449,155.08
county-37003,MQSA-NC-C4F82686A5AD,28.41
county-37003,MQSA-NC-C78238C092E5,104.17
county-37003,MQSA-NC-C8BBF9F6148A,75.42
county-37003,MQSA-NC-CB2F4AE06186,97.03
county-37003,MQSA-NC-CC1AB84CA280,187.8
county-37003,MQSA-NC-CDA2BF37E68A,190.48
county-37003,MQSA-NC-D0C521C0AE6D,189.74
county-37003,MQSA-NC-D0DB88D323E5,102.73
county-37003,MQSA-NC-D0E3830D3A4F,90.21
county-37003,MQSA-NC-D27858673AE2,100.63
county-37003,MQSA-NC-D37ACB3559F5,163.89
county-37003,MQSA-NC-D4C115607D39,156.38
county-37003,MQSA-NC-D7F90A4766E7,184.95
county-37003,MQSA-NC-D9213289824D,135.08
county-37003,MQSA-NC-DA3A985D7116,65.77
county-37003,MQSA-NC-DB4D1C9C5EA5,78.43
county-37003,MQSA-NC-DBD1F93E888E,135.65
county-37003,MQSA-NC-DD48D6557E4E,173.82
county-37003,MQSA-NC-DD717AB70BAF,163.91
county-37003,MQSA-NC-DDAA919589C6,29.76
county-37003,MQSA-NC-DDB2DDAE21EE,168.26
county-37003,MQSA-NC-DDFA0FE22411,168.25
county-37003,MQSA-NC-DE0DF476F027,66.4
county-37003,MQSA-NC-DE959D748E19,157.22
county-37003,MQSA-NC-E0EF9A5D8FBB,183.79
county-37003,MQSA-NC-E183A4B72836,75.76
county-37003,MQSA-NC-E2E787CC8B6F,131.65
county-37003,MQSA-NC-E337FF8013B5,53.57
county-37003,MQSA-NC-E3FF98FEEBA9,32.03
county-37003,MQSA-NC-E575FC45165E,109.15
county-37003,MQSA-NC-E7A52C23D07E,91.77
county-37003,MQSA-NC-EA5D4DB12BC2,67.57
county-37003,MQSA-NC-EAEB3EAE7973,169.87
county-37003,MQSA-NC-EB5C1824D146,179.37
county-37003,MQSA-NC-EC8037D3EE17,149.41
county-37003,MQSA-NC-EDC8818C99D4,183.25
county-37003,MQSA-NC-EF38DC7A82C3,80.27
county-37003,MQSA-NC-F03CE1CD3543,97.38
county-37003,MQSA-NC-F18DC15939FA,177.87
county-37003,MQSA-NC-F5459D1CBAE6,35.19
county-37003,MQSA-NC-F5F2CE007194,135.83
county-37003,MQSA-NC-F67DAE2C67A5,46.21
county-37003,MQSA-NC-F6F5458285A9,101.04
county-37003,MQSA-NC-F709DB23D13B,156.12
county-37003,MQSA-NC-F81D57E71A89,100.74
county-37003,MQSA-NC-F863DFD4CC73,183.46
county-37003,MQSA-NC-F88F917CA25C,165.05
county-37003,MQSA-NC-F946627C9C93,99.08
county-37003,MQSA-NC-F9F0F3F9E1FA,53.31
county-37003,MQSA-NC-F9FCBB8D94B2,66.16
county-37003,MQSA-NC-FAD819878B35,165.64
county-37003,MQSA-NC-FFE7446D9FBD,29.76
county-37005,MQSA-NC-0192BACC2A57,90.19
county-37005,MQSA-NC-02950EC5A22D,219.63
county-37005,MQSA-NC-063260459294,197.33
county-37005,MQSA-NC-06A7FF9F7F29,134.04
county-37005,MQSA-NC-06AB1010F526,202.59
county-37005,MQSA-NC-072F20702494,144.93
county-37005,MQSA-NC-09E165117B24,141.33
county-37005,MQSA-NC-0A65CE020C3D,140.82
county-37005,MQSA-NC-0DCFA2415C2F,184.56
county-37005,MQSA-NC-0F05DDCFA8C4,136.38
county-37005,MQSA-NC-0F2D19267BCB,173.09
county-37005,MQSA-NC-11EB9739D54F,197.49
county-37005,MQSA-NC-12502033F99A,48.45
county-37005,MQSA-NC-13957A980FB7,183.51
county-37005,MQSA-NC-152E91E0D970,121.51
county-37005,MQSA-NC-168E96BF3F4E,84.43
county-37005,MQSA-NC-16C21FD797CD,208.54
county-37005,MQSA-NC-1722D750F7CF,139.91
county-37005,MQSA-NC-19AF9EB330F7,88.01
county-37005,MQSA-NC-1CA72EC54D67,207.97
county-37005,MQSA-NC-1D756893D0E3,133.3
county-37005,MQSA-NC-1FA34F22A1E5,145.82
county-37005,MQSA-NC-2235775CA522,145.25
county-37005,MQSA-NC-263620E9EA8A,183.3
county-37005,MQSA-NC-273119B0ECF6,216.17
county-37005,MQSA-NC-27773EA59894,185.73
county-37005,MQSA-NC-292BD7C9808F,98.78
county-37005,MQSA-NC-29FE5506763C,113.53
county-37005,MQSA-NC-2A4D524B37AC,125.91
county-37005,MQSA-NC-2B4672CA48EB,107.61
county-37005,MQSA-NC-2C242F907FFF,160.87
county-37005,MQSA-NC-2EF93350B407,106.34
county-37005,MQSA-NC-2FED9F574408,112.43
county-37005,MQSA-NC-3A4EC1CE93FA,179.25
county-37005,MQSA-NC-3A992B24CCC6,203.41
county-37005,MQSA-NC-3AA82C296C39,92.62
county-37005,MQSA-NC-3C8B87DD0F9F,200.08
county-37005,MQSA-NC-3CE5AE8F0040,196.43
county-37005,MQSA-NC-3D7899E9B0B6,199.12
county-37005,MQSA-NC-407DF0D5A4BB,155.74
county-37005,MQSA-NC-40CDE0603E2C,175.3
county-37005,MQSA-NC-4144E9007662,141.16
county-37005,MQSA-NC-41D346D86145,198.52
county-37005,MQSA-NC-432F751BF988,102.27
county-37005,MQSA-NC-4389416D9D48,146.77
county-37005,MQSA-NC-44CB3606B696,66.1
county-37005,MQSA-NC-461CEF6F5325,129.09
county-37005,MQSA-NC-462A7D211F71,186.63
county-37005,MQSA-NC-468C415B77AE,211.32
county-37005,MQSA-NC-47C04C7F01B0,139.91
county-37005,MQSA-NC-4880367000E8,187.41
county-37005,MQSA-NC-4A765F06D16F,134.45
county-37005,MQSA-NC-4BF8A2FF046E,144.85
county-37005,MQSA-NC-4C59D8B5176F,37.81
county-37005,MQSA-NC-4C83ACE61A17,136.53
county-37005,MQSA-NC-4D0B9CCF8C4C,189.09
county-37005,MQSA-NC-4DDF6833A03B,187.06
county-37005,MQSA-NC-4E6808D0AEDB,115.56
county-37005,MQSA-NC-4E6CC534D634,127.99
county-37005,MQSA-NC-54470FDAF33B,66.07
county-37005,MQSA-NC-55C4111DE799,214.01
county-37005,MQSA-NC-55CC4922CF7B,109.93
county-37005,MQSA-NC-56BBFA0B9A16,179.88
county-37005,MQSA-NC-57417E3896AA,176.23
county-37005,MQSA-NC-581C7417FE47,93.19
county-37005,MQSA-NC-58F80EF9C57C,154.35
county-37005,MQSA-NC-5D6351C972DC,181.87
county-37005,MQSA-NC-5DA86161CCE1,101.96
