point_id,facility_id,travel_time_minutes
tract-37001020100,MQSA-NC-0F2D19267BCB,37.29
tract-37001020100,MQSA-NC-152E91E0D970,36.69
tract-37001020100,MQSA-NC-1722D750F7CF,7.74
tract-37001020100,MQSA-NC-4389416D9D48,34.72
tract-37001020100,MQSA-NC-462A7D211F71,45.37
tract-37001020100,MQSA-NC-47C04C7F01B0,7.73
tract-37001020100,MQSA-NC-58F80EF9C57C,17.09
tract-37001020100,MQSA-NC-6B3AE4E40BC7,35.98
tract-37001020100,MQSA-NC-7247D7B1829B,30.02
tract-37001020100,MQSA-NC-734953D40A57,33.85
tract-37001020100,MQSA-NC-79900A216D74,42.12
tract-37001020100,MQSA-NC-9D0CC50BED69,30.12
tract-37001020100,MQSA-NC-A0897EFA1400,35.84
tract-37001020100,MQSA-NC-AC170915B2E8,34.09
tract-37001020100,MQSA-NC-B0A8C44C53C7,35.27
tract-37001020100,MQSA-NC-BD9E641CDDE6,46.72
tract-37001020100,MQSA-NC-C78238C092E5,29.43
tract-37001020100,MQSA-NC-F6F5458285A9,34.62
tract-37001020100,MQSA-NC-F81D57E71A89,33.71
tract-37001020100,MQSA-NC-F946627C9C93,35.16
tract-37001020200,MQSA-NC-0F2D19267BCB,36.27
tract-37001020200,MQSA-NC-152E91E0D970,40.63
tract-37001020200,MQSA-NC-1722D750F7CF,11.67
tract-37001020200,MQSA-NC-4389416D9D48,35.71
tract-37001020200,MQSA-NC-462A7D211F71,44.34
tract-37001020200,MQSA-NC-47C04C7F01B0,11.67
tract-37001020200,MQSA-NC-58F80EF9C57C,16.06
tract-37001020200,MQSA-NC-6B3AE4E40BC7,39.91
tract-37001020200,MQSA-NC-7247D7B1829B,28.99
tract-37001020200,MQSA-NC-734953D40A57,37.79
tract-37001020200,MQSA-NC-9D0CC50BED69,34.06
tract-37001020200,MQSA-NC-A0897EFA1400,34.81
tract-37001020200,MQSA-NC-AC170915B2E8,38.03
tract-37001020200,MQSA-NC-B0A8C44C53C7,39.21
tract-37001020200,MQSA-NC-BD9E641CDDE6,45.7
tract-37001020200,MQSA-NC-C78238C092E5,33.37
tract-37001020200,MQSA-NC-F6F5458285A9,38.56
tract-37001020200,MQSA-NC-F709DB23D13B,42.97
tract-37001020200,MQSA-NC-F81D57E71A89,37.65
tract-37001020200,MQSA-NC-F946627C9C93,39.1
tract-37001020301,MQSA-NC-0F2D19267BCB,38.47
tract-37001020301,MQSA-NC-152E91E0D970,43.04
tract-37001020301,MQSA-NC-1722D750F7CF,14.09
tract-37001020301,MQSA-NC-40CDE0603E2C,41.66
tract-37001020301,MQSA-NC-4389416D9D48,38.11
tract-37001020301,MQSA-NC-462A7D211F71,46.55
tract-37001020301,MQSA-NC-47C04C7F01B0,14.09
tract-37001020301,MQSA-NC-58F80EF9C57C,18.27
tract-37001020301,MQSA-NC-6382FE6DE60B,47.96
tract-37001020301,MQSA-NC-7247D7B1829B,31.2
tract-37001020301,MQSA-NC-734953D40A57,40.2
tract-37001020301,MQSA-NC-9D0CC50BED69,36.48
tract-37001020301,MQSA-NC-A0897EFA1400,37.02
tract-37001020301,MQSA-NC-AC170915B2E8,40.45
tract-37001020301,MQSA-NC-B0A8C44C53C7,41.63
tract-37001020301,MQSA-NC-C78238C092E5,35.79
tract-37001020301,MQSA-NC-F6F5458285A9,40.98
tract-37001020301,MQSA-NC-F709DB23D13B,45.18
tract-37001020301,MQSA-NC-F81D57E71A89,40.06
tract-37001020301,MQSA-NC-F946627C9C93,41.52
tract-37001020302,MQSA-NC-0F2D19267BCB,36.66
tract-37001020302,MQSA-NC-152E91E0D970,44.91
tract-37001020302,MQSA-NC-1722D750F7CF,15.96
tract-37001020302,MQSA-NC-40CDE0603E2C,39.84
tract-37001020302,MQSA-NC-4389416D9D48,39.98
tract-37001020302,MQSA-NC-462A7D211F71,46.05
tract-37001020302,MQSA-NC-47C04C7F01B0,15.96
tract-37001020302,MQSA-NC-58F80EF9C57C,16.11
tract-37001020302,MQSA-NC-6382FE6DE60B,46.23
tract-37001020302,MQSA-NC-7247D7B1829B,29.38
tract-37001020302,MQSA-NC-734953D40A57,42.08
tract-37001020302,MQSA-NC-9D0CC50BED69,38.35
tract-37001020302,MQSA-NC-A0897EFA1400,35.2
tract-37001020302,MQSA-NC-AC170915B2E8,42.32
tract-37001020302,MQSA-NC-B0A8C44C53C7,43.5
tract-37001020302,MQSA-NC-C78238C092E5,37.66
tract-37001020302,MQSA-NC-F6F5458285A9,42.85
tract-37001020302,MQSA-NC-F709DB23D13B,43.36
tract-37001020302,MQSA-NC-F81D57E71A89,41.93
tract-37001020302,MQSA-NC-F946627C9C93,43.39
tract-37001020400,MQSA-NC-0F2D19267BCB,40.47
tract-37001020400,MQSA-NC-152E91E0D970,42.38
tract-37001020400,MQSA-NC-1722D750F7CF,13.42
tract-37001020400,MQSA-NC-4389416D9D48,37.44
tract-37001020400,MQSA-NC-462A7D211F71,48.54
tract-37001020400,MQSA-NC-47C04C7F01B0,13.42
tract-37001020400,MQSA-NC-58F80EF9C57C,20.26
tract-37001020400,MQSA-NC-6B3AE4E40BC7,41.66
tract-37001020400,MQSA-NC-7247D7B1829B,33.19
tract-37001020400,MQSA-NC-734953D40A57,39.53
tract-37001020400,MQSA-NC-79900A216D74,47.81
tract-37001020400,MQSA-NC-9D0CC50BED69,35.81
tract-37001020400,MQSA-NC-A0897EFA1400,39.01
tract-37001020400,MQSA-NC-AC170915B2E8,39.78
tract-37001020400,MQSA-NC-B0A8C44C53C7,40.96
tract-37001020400,MQSA-NC-C78238C092E5,35.12
tract-37001020400,MQSA-NC-F6F5458285A9,40.31
tract-37001020400,MQSA-NC-F709DB23D13B,47.17
tract-37001020400,MQSA-NC-F81D57E71A89,39.39
tract-37001020400,MQSA-NC-F946627C9C93,40.85
tract-37001020501,MQSA-NC-0F2D19267BCB,41.94
tract-37001020501,MQSA-NC-152E91E0D970,40.46
tract-37001020501,MQSA-NC-1722D750F7CF,12.27
tract-37001020501,MQSA-NC-4389416D9D48,31.61
tract-37001020501,MQSA-NC-47C04C7F01B0,12.27
tract-37001020501,MQSA-NC-58F80EF9C57C,21.73
tract-37001020501,MQSA-NC-6B3AE4E40BC7,39.75
tract-37001020501,MQSA-NC-7247D7B1829B,34.66
tract-37001020501,MQSA-NC-734953D40A57,37.62
tract-37001020501,MQSA-NC-79900A216D74,45.89
tract-37001020501,MQSA-NC-9D0CC50BED69,33.9
tract-37001020501,MQSA-NC-A0897EFA1400,40.48
tract-37001020501,MQSA-NC-A559823A5B6A,44.46
tract-37001020501,MQSA-NC-AC170915B2E8,37.86
tract-37001020501,MQSA-NC-B0A8C44C53C7,39.04
tract-37001020501,MQSA-NC-BD9E641CDDE6,51.37
tract-37001020501,MQSA-NC-C78238C092E5,33.2
tract-37001020501,MQSA-NC-F6F5458285A9,38.4
tract-37001020501,MQSA-NC-F81D57E71A89,37.48
tract-37001020501,MQSA-NC-F946627C9C93,38.93
tract-37001020502,MQSA-NC-0F2D19267BCB,39.58
tract-37001020502,MQSA-NC-152E91E0D970,41.53
tract-37001020502,MQSA-NC-1722D750F7CF,12.58
tract-37001020502,MQSA-NC-4389416D9D48,34.68
tract-37001020502,MQSA-NC-462A7D211F71,47.66
tract-37001020502,MQSA-NC-47C04C7F01B0,12.58
tract-37001020502,MQSA-NC-58F80EF9C57C,19.37
tract-37001020502,MQSA-NC-6B3AE4E40BC7,40.82
tract-37001020502,MQSA-NC-7247D7B1829B,32.3
tract-37001020502,MQSA-NC-734953D40A57,38.7
tract-37001020502,MQSA-NC-79900A216D74,46.97
tract-37001020502,MQSA-NC-9D0CC50BED69,34.97
tract-37001020502,MQSA-NC-A0897EFA1400,38.12
tract-37001020502,MQSA-NC-AC170915B2E8,38.94
tract-37001020502,MQSA-NC-B0A8C44C53C7,40.12
tract-37001020502,MQSA-NC-C78238C092E5,34.28
tract-37001020502,MQSA-NC-F6F5458285A9,39.47
tract-37001020502,MQSA-NC-F709DB23D13B,46.28
tract-37001020502,MQSA-NC-F81D57E71A89,38.55
tract-37001020502,MQSA-NC-F946627C9C93,40.01
tract-37001020601,MQSA-NC-0F2D19267BCB,43.3
tract-37001020601,MQSA-NC-152E91E0D970,35.98
tract-37001020601,MQSA-NC-1722D750F7CF,6.49
tract-37001020601,MQSA-NC-4389416D9D48,37.04
tract-37001020601,MQSA-NC-47C04C7F01B0,6.49
tract-37001020601,MQSA-NC-58F80EF9C57C,23.1
tract-37001020601,MQSA-NC-6B3AE4E40BC7,35.27
tract-37001020601,MQSA-NC-7247D7B1829B,36.02
tract-37001020601,MQSA-NC-734953D40A57,33.15
tract-37001020601,MQSA-NC-79900A216D74,41.42
tract-37001020601,MQSA-NC-9D0CC50BED69,29.42
tract-37001020601,MQSA-NC-A0897EFA1400,41.84
tract-37001020601,MQSA-NC-A559823A5B6A,39.98
tract-37001020601,MQSA-NC-AC170915B2E8,33.39
tract-37001020601,MQSA-NC-B0A8C44C53C7,34.57
tract-37001020601,MQSA-NC-BD9E641CDDE6,52.4
tract-37001020601,MQSA-NC-C78238C092E5,28.73
tract-37001020601,MQSA-NC-F6F5458285A9,33.92
tract-37001020601,MQSA-NC-F81D57E71A89,33.01
tract-37001020601,MQSA-NC-F946627C9C93,34.46
tract-37001020602,MQSA-NC-0F2D19267BCB,39.53
tract-37001020602,MQSA-NC-152E91E0D970,37.87
tract-37001020602,MQSA-NC-1722D750F7CF,8.38
tract-37001020602,MQSA-NC-4389416D9D48,34.22
tract-37001020602,MQSA-NC-462A7D211F71,47.61
tract-37001020602,MQSA-NC-47C04C7F01B0,8.38
tract-37001020602,MQSA-NC-58F80EF9C57C,19.33
tract-37001020602,MQSA-NC-6B3AE4E40BC7,37.16
tract-37001020602,MQSA-NC-7247D7B1829B,32.26
tract-37001020602,MQSA-NC-734953D40A57,35.03
tract-37001020602,MQSA-NC-79900A216D74,43.3
tract-37001020602,MQSA-NC-9D0CC50BED69,31.31
tract-37001020602,MQSA-NC-A0897EFA1400,38.08
tract-37001020602,MQSA-NC-AC170915B2E8,35.27
tract-37001020602,MQSA-NC-B0A8C44C53C7,36.45
tract-37001020602,MQSA-NC-BD9E641CDDE6,48.96
tract-37001020602,MQSA-NC-C78238C092E5,30.61
tract-37001020602,MQSA-NC-F6F5458285A9,35.81
tract-37001020602,MQSA-NC-F81D57E71A89,34.89
tract-37001020602,MQSA-NC-F946627C9C93,36.34
tract-37001020701,MQSA-NC-0F2D19267BCB,38.82
tract-37001020701,MQSA-NC-152E91E0D970,34.74
tract-37001020701,MQSA-NC-1722D750F7CF,5.25
tract-37001020701,MQSA-NC-4389416D9D48,38.92
tract-37001020701,MQSA-NC-47C04C7F01B0,5.25
tract-37001020701,MQSA-NC-58F80EF9C57C,18.62
tract-37001020701,MQSA-NC-6B3AE4E40BC7,34.03
tract-37001020701,MQSA-NC-7247D7B1829B,31.54
tract-37001020701,MQSA-NC-734953D40A57,31.9
tract-37001020701,MQSA-NC-79900A216D74,40.18
tract-37001020701,MQSA-NC-9D0CC50BED69,28.18
tract-37001020701,MQSA-NC-A0897EFA1400,37.37
tract-37001020701,MQSA-NC-A559823A5B6A,38.74
tract-37001020701,MQSA-NC-AC170915B2E8,32.15
tract-37001020701,MQSA-NC-B0A8C44C53C7,33.33
tract-37001020701,MQSA-NC-BD9E641CDDE6,47.92
tract-37001020701,MQSA-NC-C78238C092E5,27.49
tract-37001020701,MQSA-NC-F6F5458285A9,32.68
tract-37001020701,MQSA-NC-F81D57E71A89,31.76
tract-37001020701,MQSA-NC-F946627C9C93,33.22
tract-37001020702,MQSA-NC-0F2D19267BCB,34.12
tract-37001020702,MQSA-NC-152E91E0D970,37.24
tract-37001020702,MQSA-NC-1722D750F7CF,8.29
tract-37001020702,MQSA-NC-4389416D9D48,39.74
tract-37001020702,MQSA-NC-462A7D211F71,42.96
tract-37001020702,MQSA-NC-47C04C7F01B0,8.29
tract-37001020702,MQSA-NC-58F80EF9C57C,13.92
tract-37001020702,MQSA-NC-6B3AE4E40BC7,36.53
tract-37001020702,MQSA-NC-7247D7B1829B,26.85
tract-37001020702,MQSA-NC-734953D40A57,34.4
tract-37001020702,MQSA-NC-79900A216D74,42.68
tract-37001020702,MQSA-NC-9D0CC50BED69,30.68
tract-37001020702,MQSA-NC-A0897EFA1400,32.67
tract-37001020702,MQSA-NC-AC170915B2E8,34.64
tract-37001020702,MQSA-NC-B0A8C44C53C7,35.83
tract-37001020702,MQSA-NC-BD9E641CDDE6,43.22
tract-37001020702,MQSA-NC-C78238C092E5,29.99
tract-37001020702,MQSA-NC-F6F5458285A9,35.18
tract-37001020702,MQSA-NC-F81D57E71A89,34.26
tract-37001020702,MQSA-NC-F946627C9C93,35.72
tract-37001020801,MQSA-NC-0F2D19267BCB,36.94
tract-37001020801,MQSA-NC-152E91E0D970,39.18
tract-37001020801,MQSA-NC-1722D750F7CF,10.23
tract-37001020801,MQSA-NC-4389416D9D48,41.77
tract-37001020801,MQSA-NC-462A7D211F71,45.78
tract-37001020801,MQSA-NC-47C04C7F01B0,10.22
tract-37001020801,MQSA-NC-58F80EF9C57C,16.73
tract-37001020801,MQSA-NC-6B3AE4E40BC7,38.47
tract-37001020801,MQSA-NC-7247D7B1829B,29.66
tract-37001020801,MQSA-NC-734953D40A57,36.34
tract-37001020801,MQSA-NC-9D0CC50BED69,32.62
tract-37001020801,MQSA-NC-A0897EFA1400,35.48
tract-37001020801,MQSA-NC-AC170915B2E8,36.58
tract-37001020801,MQSA-NC-B0A8C44C53C7,37.76
tract-37001020801,MQSA-NC-BD9E641CDDE6,44.64
tract-37001020801,MQSA-NC-C78238C092E5,31.92
tract-37001020801,MQSA-NC-F6F5458285A9,37.12
tract-37001020801,MQSA-NC-F709DB23D13B,43.64
tract-37001020801,MQSA-NC-F81D57E71A89,36.2
tract-37001020801,MQSA-NC-F946627C9C93,37.65
tract-37001020802,MQSA-NC-0F2D19267BCB,35.44
tract-37001020802,MQSA-NC-152E91E0D970,37.54
tract-37001020802,MQSA-NC-1722D750F7CF,8.59
tract-37001020802,MQSA-NC-4389416D9D48,35.9
tract-37001020802,MQSA-NC-462A7D211F71,43.51
tract-37001020802,MQSA-NC-47C04C7F01B0,8.59
tract-37001020802,MQSA-NC-58F80EF9C57C,15.23
tract-37001020802,MQSA-NC-6B3AE4E40BC7,36.83
tract-37001020802,MQSA-NC-7247D7B1829B,28.16
tract-37001020802,MQSA-NC-734953D40A57,34.7
tract-37001020802,MQSA-NC-9D0CC50BED69,30.98
tract-37001020802,MQSA-NC-A0897EFA1400,33.98
tract-37001020802,MQSA-NC-AC170915B2E8,34.95
tract-37001020802,MQSA-NC-B0A8C44C53C7,36.13
tract-37001020802,MQSA-NC-BD9E641CDDE6,44.84
tract-37001020802,MQSA-NC-C78238C092E5,30.29
tract-37001020802,MQSA-NC-F6F5458285A9,35.48
tract-37001020802,MQSA-NC-F709DB23D13B,42.14
tract-37001020802,MQSA-NC-F81D57E71A89,34.56
tract-37001020802,MQSA-NC-F946627C9C93,36.02
tract-37001020901,MQSA-NC-0F2D19267BCB,35.3
tract-37001020901,MQSA-NC-152E91E0D970,37.96
tract-37001020901,MQSA-NC-1722D750F7CF,9.01
tract-37001020901,MQSA-NC-40CDE0603E2C,38.49
tract-37001020901,MQSA-NC-462A7D211F71,43.44
tract-37001020901,MQSA-NC-47C04C7F01B0,9.0
tract-37001020901,MQSA-NC-58F80EF9C57C,15.1
tract-37001020901,MQSA-NC-6382FE6DE60B,44.85
tract-37001020901,MQSA-NC-7247D7B1829B,28.03
tract-37001020901,MQSA-NC-734953D40A57,35.12
tract-37001020901,MQSA-NC-9D0CC50BED69,31.4
tract-37001020901,MQSA-NC-A0897EFA1400,33.85
tract-37001020901,MQSA-NC-AC170915B2E8,35.36
tract-37001020901,MQSA-NC-B0A8C44C53C7,36.54
tract-37001020901,MQSA-NC-BD9E641CDDE6,41.27
tract-37001020901,MQSA-NC-C78238C092E5,30.7
tract-37001020901,MQSA-NC-F6F5458285A9,35.9
tract-37001020901,MQSA-NC-F709DB23D13B,42.01
tract-37001020901,MQSA-NC-F81D57E71A89,34.98
tract-37001020901,MQSA-NC-F946627C9C93,36.43
tract-37001020902,MQSA-NC-0F2D19267BCB,36.03
tract-37001020902,MQSA-NC-152E91E0D970,42.34
tract-37001020902,MQSA-NC-1722D750F7CF,13.39
tract-37001020902,MQSA-NC-40CDE0603E2C,39.21
tract-37001020902,MQSA-NC-462A7D211F71,43.32
tract-37001020902,MQSA-NC-47C04C7F01B0,13.38
tract-37001020902,MQSA-NC-58F80EF9C57C,15.82
tract-37001020902,MQSA-NC-6382FE6DE60B,44.73
tract-37001020902,MQSA-NC-7247D7B1829B,28.75
tract-37001020902,MQSA-NC-734953D40A57,39.5
tract-37001020902,MQSA-NC-9D0CC50BED69,35.78
tract-37001020902,MQSA-NC-A0897EFA1400,34.57
tract-37001020902,MQSA-NC-AC170915B2E8,39.74
tract-37001020902,MQSA-NC-B0A8C44C53C7,40.92
tract-37001020902,MQSA-NC-BD9E641CDDE6,40.16
tract-37001020902,MQSA-NC-C78238C092E5,35.08
tract-37001020902,MQSA-NC-F6F5458285A9,40.28
tract-37001020902,MQSA-NC-F709DB23D13B,42.73
tract-37001020902,MQSA-NC-F81D57E71A89,39.36
tract-37001020902,MQSA-NC-F946627C9C93,40.81
tract-37001021000,MQSA-NC-0F2D19267BCB,33.16
tract-37001021000,MQSA-NC-1722D750F7CF,10.45
tract-37001021000,MQSA-NC-40CDE0603E2C,36.34
tract-37001021000,MQSA-NC-4389416D9D48,38.24
tract-37001021000,MQSA-NC-462A7D211F71,41.23
tract-37001021000,MQSA-NC-47C04C7F01B0,10.45
tract-37001021000,MQSA-NC-58F80EF9C57C,12.95
tract-37001021000,MQSA-NC-6382FE6DE60B,42.64
tract-37001021000,MQSA-NC-7247D7B1829B,25.88
tract-37001021000,MQSA-NC-734953D40A57,36.56
tract-37001021000,MQSA-NC-9D0CC50BED69,32.84
tract-37001021000,MQSA-NC-A0897EFA1400,31.7
tract-37001021000,MQSA-NC-AC170915B2E8,36.8
tract-37001021000,MQSA-NC-B0A8C44C53C7,37.99
tract-37001021000,MQSA-NC-BD9E641CDDE6,42.76
tract-37001021000,MQSA-NC-C78238C092E5,32.15
tract-37001021000,MQSA-NC-F6F5458285A9,37.34
tract-37001021000,MQSA-NC-F709DB23D13B,39.86
tract-37001021000,MQSA-NC-F81D57E71A89,36.42
tract-37001021000,MQSA-NC-F946627C9C93,37.88
tract-37001021101,MQSA-NC-0F2D19267BCB,32.62
tract-37001021101,MQSA-NC-1722D750F7CF,11.52
tract-37001021101,MQSA-NC-40CDE0603E2C,35.81
tract-37001021101,MQSA-NC-4389416D9D48,39.98
tract-37001021101,MQSA-NC-462A7D211F71,40.7
tract-37001021101,MQSA-NC-47C04C7F01B0,11.52
tract-37001021101,MQSA-NC-58F80EF9C57C,12.42
tract-37001021101,MQSA-NC-6382FE6DE60B,42.11
tract-37001021101,MQSA-NC-7247D7B1829B,25.35
tract-37001021101,MQSA-NC-734953D40A57,37.64
tract-37001021101,MQSA-NC-9D0CC50BED69,33.91
tract-37001021101,MQSA-NC-A0897EFA1400,31.17
tract-37001021101,MQSA-NC-AC170915B2E8,37.88
tract-37001021101,MQSA-NC-BD9E641CDDE6,43.98
tract-37001021101,MQSA-NC-C26481A6A449,37.54
tract-37001021101,MQSA-NC-C78238C092E5,33.22
tract-37001021101,MQSA-NC-F6F5458285A9,38.41
tract-37001021101,MQSA-NC-F709DB23D13B,39.33
tract-37001021101,MQSA-NC-F81D57E71A89,37.5
tract-37001021101,MQSA-NC-F946627C9C93,38.95
tract-37001021102,MQSA-NC-0F2D19267BCB,33.69
tract-37001021102,MQSA-NC-1722D750F7CF,13.23
tract-37001021102,MQSA-NC-40CDE0603E2C,36.87
tract-37001021102,MQSA-NC-462A7D211F71,37.54
tract-37001021102,MQSA-NC-47C04C7F01B0,13.23
tract-37001021102,MQSA-NC-58F80EF9C57C,13.48
tract-37001021102,MQSA-NC-5D6351C972DC,43.15
tract-37001021102,MQSA-NC-6382FE6DE60B,38.96
tract-37001021102,MQSA-NC-7247D7B1829B,26.41
tract-37001021102,MQSA-NC-734953D40A57,39.35
tract-37001021102,MQSA-NC-9D0CC50BED69,35.62
tract-37001021102,MQSA-NC-A0897EFA1400,32.23
tract-37001021102,MQSA-NC-AC170915B2E8,39.59
tract-37001021102,MQSA-NC-BD9E641CDDE6,39.24
tract-37001021102,MQSA-NC-C26481A6A449,38.61
tract-37001021102,MQSA-NC-C78238C092E5,34.93
tract-37001021102,MQSA-NC-F6F5458285A9,40.12
tract-37001021102,MQSA-NC-F709DB23D13B,40.39
tract-37001021102,MQSA-NC-F81D57E71A89,39.21
tract-37001021102,MQSA-NC-F946627C9C93,40.66
tract-37001021201,MQSA-NC-0F2D19267BCB,33.52
tract-37001021201,MQSA-NC-1722D750F7CF,16.89
tract-37001021201,MQSA-NC-40CDE0603E2C,36.7
tract-37001021201,MQSA-NC-4389416D9D48,44.08
tract-37001021201,MQSA-NC-462A7D211F71,42.91
tract-37001021201,MQSA-NC-47C04C7F01B0,16.89
tract-37001021201,MQSA-NC-58F80EF9C57C,12.96
tract-37001021201,MQSA-NC-6382FE6DE60B,43.09
tract-37001021201,MQSA-NC-7247D7B1829B,26.24
tract-37001021201,MQSA-NC-734953D40A57,43.0
tract-37001021201,MQSA-NC-9D0CC50BED69,39.28
tract-37001021201,MQSA-NC-A0897EFA1400,32.06
tract-37001021201,MQSA-NC-AC170915B2E8,43.24
tract-37001021201,MQSA-NC-AF8DACBA0907,41.47
tract-37001021201,MQSA-NC-B5203B8F2106,43.79
tract-37001021201,MQSA-NC-C26481A6A449,38.44
tract-37001021201,MQSA-NC-C78238C092E5,38.59
tract-37001021201,MQSA-NC-DE959D748E19,41.46
tract-37001021201,MQSA-NC-F709DB23D13B,40.22
tract-37001021201,MQSA-NC-F81D57E71A89,42.86
tract-37001021204,MQSA-NC-0F2D19267BCB,29.16
tract-37001021204,MQSA-NC-1722D750F7CF,18.66
tract-37001021204,MQSA-NC-40CDE0603E2C,32.34
tract-37001021204,MQSA-NC-462A7D211F71,38.39
tract-37001021204,MQSA-NC-47C04C7F01B0,18.66
tract-37001021204,MQSA-NC-58F80EF9C57C,8.95
tract-37001021204,MQSA-NC-5D6351C972DC,38.62
tract-37001021204,MQSA-NC-6382FE6DE60B,38.73
tract-37001021204,MQSA-NC-7247D7B1829B,21.88
tract-37001021204,MQSA-NC-9D0CC50BED69,41.05
tract-37001021204,MQSA-NC-A0897EFA1400,27.7
tract-37001021204,MQSA-NC-AF8DACBA0907,37.12
tract-37001021204,MQSA-NC-B5203B8F2106,39.43
tract-37001021204,MQSA-NC-BD9E641CDDE6,45.71
tract-37001021204,MQSA-NC-C26481A6A449,34.08
tract-37001021204,MQSA-NC-C78238C092E5,40.36
tract-37001021204,MQSA-NC-D4C115607D39,38.46
tract-37001021204,MQSA-NC-DE959D748E19,37.1
tract-37001021204,MQSA-NC-F709DB23D13B,35.86
tract-37001021204,MQSA-NC-F81D57E71A89,44.63
tract-37001021205,MQSA-NC-0F2D19267BCB,25.65
tract-37001021205,MQSA-NC-1722D750F7CF,16.89
tract-37001021205,MQSA-NC-40CDE0603E2C,28.83
tract-37001021205,MQSA-NC-462A7D211F71,35.04
tract-37001021205,MQSA-NC-47C04C7F01B0,16.88
tract-37001021205,MQSA-NC-58F80EF9C57C,3.83
tract-37001021205,MQSA-NC-5D6351C972DC,35.11
tract-37001021205,MQSA-NC-6382FE6DE60B,35.22
tract-37001021205,MQSA-NC-7247D7B1829B,18.37
tract-37001021205,MQSA-NC-9D0CC50BED69,39.27
tract-37001021205,MQSA-NC-A0897EFA1400,24.19
tract-37001021205,MQSA-NC-AF8DACBA0907,33.6
tract-37001021205,MQSA-NC-B5203B8F2106,35.92
tract-37001021205,MQSA-NC-BD9E641CDDE6,49.34
tract-37001021205,MQSA-NC-C26481A6A449,30.57
tract-37001021205,MQSA-NC-C78238C092E5,38.58
tract-37001021205,MQSA-NC-D4C115607D39,34.95
tract-37001021205,MQSA-NC-DDB2DDAE21EE,47.06
tract-37001021205,MQSA-NC-DE959D748E19,33.59
tract-37001021205,MQSA-NC-F709DB23D13B,32.35
tract-37001021206,MQSA-NC-0F2D19267BCB,28.85
tract-37001021206,MQSA-NC-1722D750F7CF,19.29
tract-37001021206,MQSA-NC-40CDE0603E2C,32.03
tract-37001021206,MQSA-NC-4389416D9D48,49.77
tract-37001021206,MQSA-NC-462A7D211F71,38.24
tract-37001021206,MQSA-NC-47C04C7F01B0,19.29
tract-37001021206,MQSA-NC-58F80EF9C57C,7.74
tract-37001021206,MQSA-NC-5D6351C972DC,38.31
tract-37001021206,MQSA-NC-6382FE6DE60B,38.42
tract-37001021206,MQSA-NC-7247D7B1829B,21.57
tract-37001021206,MQSA-NC-9D0CC50BED69,41.68
tract-37001021206,MQSA-NC-A0897EFA1400,27.39
tract-37001021206,MQSA-NC-AF8DACBA0907,36.8
tract-37001021206,MQSA-NC-B5203B8F2106,39.12
tract-37001021206,MQSA-NC-BD9E641CDDE6,51.74
tract-37001021206,MQSA-NC-C26481A6A449,33.77
tract-37001021206,MQSA-NC-C78238C092E5,40.98
tract-37001021206,MQSA-NC-D4C115607D39,38.15
tract-37001021206,MQSA-NC-DE959D748E19,36.79
tract-37001021206,MQSA-NC-F709DB23D13B,35.55
tract-37001021207,MQSA-NC-0F2D19267BCB,31.09
tract-37001021207,MQSA-NC-1722D750F7CF,21.82
tract-37001021207,MQSA-NC-40CDE0603E2C,34.28
tract-37001021207,MQSA-NC-4389416D9D48,51.08
tract-37001021207,MQSA-NC-462A7D211F71,40.48
tract-37001021207,MQSA-NC-47C04C7F01B0,21.82
tract-37001021207,MQSA-NC-58F80EF9C57C,10.27
tract-37001021207,MQSA-NC-5D6351C972DC,40.56
tract-37001021207,MQSA-NC-6382FE6DE60B,40.66
tract-37001021207,MQSA-NC-7247D7B1829B,23.82
tract-37001021207,MQSA-NC-9D0CC50BED69,44.21
tract-37001021207,MQSA-NC-9F95C42C7534,47.9
tract-37001021207,MQSA-NC-A0897EFA1400,29.64
tract-37001021207,MQSA-NC-AF8DACBA0907,39.05
tract-37001021207,MQSA-NC-B5203B8F2106,41.36
tract-37001021207,MQSA-NC-C26481A6A449,36.02
tract-37001021207,MQSA-NC-C78238C092E5,43.51
tract-37001021207,MQSA-NC-D4C115607D39,40.39
tract-37001021207,MQSA-NC-DE959D748E19,39.03
tract-37001021207,MQSA-NC-F709DB23D13B,37.79
tract-37001021300,MQSA-NC-0F2D19267BCB,42.48
tract-37001021300,MQSA-NC-1722D750F7CF,28.46
tract-37001021300,MQSA-NC-40CDE0603E2C,45.67
tract-37001021300,MQSA-NC-4389416D9D48,51.52
tract-37001021300,MQSA-NC-462A7D211F71,51.87
tract-37001021300,MQSA-NC-47C04C7F01B0,28.46
tract-37001021300,MQSA-NC-58F80EF9C57C,22.85
tract-37001021300,MQSA-NC-5D6351C972DC,51.95
tract-37001021300,MQSA-NC-6382FE6DE60B,52.05
tract-37001021300,MQSA-NC-7247D7B1829B,35.21
tract-37001021300,MQSA-NC-9D0CC50BED69,50.85
tract-37001021300,MQSA-NC-9F95C42C7534,42.65
tract-37001021300,MQSA-NC-A0897EFA1400,41.03
tract-37001021300,MQSA-NC-AF8DACBA0907,50.44
tract-37001021300,MQSA-NC-B5203B8F2106,52.76
tract-37001021300,MQSA-NC-C26481A6A449,47.41
tract-37001021300,MQSA-NC-C78238C092E5,50.16
tract-37001021300,MQSA-NC-D4C115607D39,51.78
tract-37001021300,MQSA-NC-DE959D748E19,50.42
tract-37001021300,MQSA-NC-F709DB23D13B,49.19
